grade_ENG,grade_MTH,grade_PHY,grade_CHM,grade_BIO,grade_ECO,grade_GEO,grade_GOV,grade_HIS,grade_LIT,grade_ACC,grade_COM,grade_ARA,grade_ISL,utme_ENG,utme_MTH,utme_PHY,utme_CHM,utme_BIO,utme_ECO,utme_GEO,utme_GOV,utme_HIS,utme_LIT,utme_ACC,utme_COM,utme_ARA,utme_ISL,strength_ENG,strength_MTH,strength_PHY,strength_CHM,strength_BIO,strength_ECO,strength_GEO,strength_GOV,strength_HIS,strength_LIT,strength_ACC,strength_COM,strength_ARA,strength_ISL,weakness_ENG,weakness_MTH,weakness_PHY,weakness_CHM,weakness_BIO,weakness_ECO,weakness_GEO,weakness_GOV,weakness_HIS,weakness_LIT,weakness_ACC,weakness_COM,weakness_ARA,weakness_ISL,career_interest,work_environment,aptitude,label
C5,C6,NONE,C4,NONE,B3,F9,B3,NONE,NONE,NONE,NONE,C5,D7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Law & Legal Studies,Health & Life Sciences,5,Statistics
A1,F9,NONE,B3,NONE,NONE,NONE,B3,C5,B2,NONE,NONE,C6,C6,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Law & Legal Studies,Education & Teaching,4,Islamic Law (Sharia)
B2,C6,NONE,B2,F9,B2,B3,NONE,NONE,NONE,E8,C5,NONE,NONE,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Education & Teaching,Agriculture & Environmental Science,1,Social Work
C4,D7,NONE,C6,NONE,A1,C4,C4,C5,C6,NONE,NONE,NONE,NONE,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Sciences & Mathematics,Health & Life Sciences,5,English Language
B3,D7,NONE,NONE,A1,C4,NONE,C4,A1,B2,C6,NONE,NONE,NONE,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Agriculture & Environmental Science,3,Psychology
A1,B3,NONE,NONE,NONE,C5,B3,A1,C4,B2,NONE,C6,NONE,NONE,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Arts & Humanities,Arts & Humanities,4,Geography
C6,C4,A1,NONE,NONE,NONE,NONE,B3,NONE,B3,C5,NONE,C4,C6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Agriculture & Environmental Science,Health & Life Sciences,5,Islamic Law (Sharia)
B2,C4,NONE,B2,NONE,B2,C4,C4,C4,NONE,NONE,C6,NONE,NONE,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Public Service & Social Science,Engineering & Computing,2,Demography and Social Statistics
C4,C4,C6,C4,C6,NONE,C4,NONE,C5,NONE,NONE,NONE,NONE,A1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Sciences & Mathematics,Education & Teaching,1,Education and Mathematics
C4,C5,C4,NONE,C4,C4,NONE,B2,C5,NONE,NONE,NONE,NONE,C4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Law & Legal Studies,Engineering & Computing,2,Sociology
B3,B2,NONE,NONE,B2,NONE,C4,C4,B3,NONE,NONE,B3,NONE,A1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Business & Management,Education & Teaching,1,International Relations
B2,C4,C4,C6,B2,NONE,NONE,NONE,NONE,E8,NONE,A1,NONE,E8,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Agriculture & Environmental Science,Public Service & Social Science,4,Civil Engineering
C6,B3,B3,C6,C4,NONE,C6,NONE,C5,NONE,NONE,NONE,A1,NONE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Public Service & Social Science,Business & Management,5,Mechanical Engineering
C6,C5,A1,B3,C4,A1,B2,NONE,NONE,NONE,NONE,NONE,NONE,C5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Agriculture & Environmental Science,Education & Teaching,4,Mechanical Engineering
C5,C4,NONE,B2,NONE,C6,C6,NONE,NONE,C4,NONE,B2,C5,NONE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Law & Legal Studies,Public Service & Social Science,1,Statistics
C4,C5,C4,C4,NONE,C4,A1,NONE,NONE,NONE,NONE,B3,C4,NONE,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Arts & Humanities,Engineering & Computing,5,Industrial Mathematics
C5,B3,NONE,C5,B2,NONE,B2,B3,B2,F9,NONE,NONE,NONE,NONE,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Business & Management,Sciences & Mathematics,5,International Relations
B2,C6,C6,C6,NONE,NONE,NONE,NONE,B2,E8,NONE,C5,C4,NONE,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Arts & Humanities,Health & Life Sciences,1,Electrical Engineering
B3,C4,C6,NONE,NONE,NONE,C5,C4,C5,NONE,D7,NONE,NONE,A1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Arts & Humanities,Agriculture & Environmental Science,2,International Relations
C4,B2,NONE,NONE,E8,C5,B2,NONE,NONE,B2,NONE,NONE,B3,B2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Engineering & Computing,Health & Life Sciences,3,Social Work
C6,B2,C6,C6,NONE,C6,NONE,C4,NONE,A1,NONE,NONE,NONE,D7,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Business & Management,Public Service & Social Science,4,Civil Engineering
A1,B2,NONE,C4,NONE,B2,F9,NONE,NONE,F9,F9,NONE,C4,NONE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Law & Legal Studies,Sciences & Mathematics,1,Statistics
A1,C4,NONE,B3,NONE,C6,B3,NONE,B3,B3,NONE,B2,NONE,NONE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Education & Teaching,Public Service & Social Science,1,Statistics
C4,C6,NONE,B3,NONE,C4,NONE,C5,A1,NONE,NONE,NONE,B2,C4,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Agriculture & Environmental Science,Sciences & Mathematics,4,Psychology
A1,C6,A1,C4,C6,NONE,NONE,NONE,NONE,C5,NONE,C5,NONE,A1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Education & Teaching,Education & Teaching,4,Education and Mathematics
C4,B2,C6,C4,B2,NONE,NONE,F9,C6,NONE,NONE,C4,NONE,NONE,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Sciences & Mathematics,Law & Legal Studies,1,Physics
B2,C4,C6,A1,D7,A1,D7,NONE,NONE,D7,NONE,NONE,NONE,NONE,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Arts & Humanities,3,Chemical Engineering
C4,B3,NONE,C4,B2,A1,NONE,NONE,NONE,C4,C5,F9,NONE,NONE,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Engineering & Computing,Education & Teaching,3,Statistics
C5,B3,B3,A1,D7,C5,NONE,NONE,C5,B3,NONE,NONE,NONE,NONE,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Engineering & Computing,Arts & Humanities,5,Statistics
C5,D7,NONE,A1,NONE,B2,D7,B2,A1,NONE,NONE,NONE,B2,NONE,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Engineering & Computing,Education & Teaching,1,Political Science
C5,A1,NONE,B2,C5,B3,NONE,NONE,NONE,NONE,NONE,C6,A1,E8,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Public Service & Social Science,Arts & Humanities,1,Agriculture
B2,B2,A1,C6,NONE,B3,NONE,B2,NONE,B3,A1,NONE,NONE,NONE,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Law & Legal Studies,Engineering & Computing,2,Common Law
B3,B2,NONE,NONE,E8,A1,B2,B2,NONE,A1,B3,NONE,NONE,NONE,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Education & Teaching,Arts & Humanities,4,Economics
C5,C5,B3,B2,NONE,C4,NONE,A1,E8,NONE,NONE,NONE,C5,NONE,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Education & Teaching,Sciences & Mathematics,1,Statistics
C6,F9,B2,NONE,NONE,NONE,NONE,A1,B3,C5,NONE,NONE,A1,C6,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Agriculture & Environmental Science,Arts & Humanities,4,Islamic Law (Sharia)
C5,C5,B2,B2,NONE,B3,NONE,C5,F9,NONE,NONE,C5,NONE,NONE,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Public Service & Social Science,Arts & Humanities,4,Civil Engineering
C4,B3,C4,D7,NONE,NONE,B2,C5,B2,NONE,NONE,NONE,NONE,A1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Engineering & Computing,Public Service & Social Science,5,International Relations
C4,D7,E8,NONE,NONE,B3,A1,C4,C4,NONE,NONE,NONE,B3,NONE,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Agriculture & Environmental Science,Law & Legal Studies,1,Political Science
C4,B3,NONE,D7,C6,C4,NONE,NONE,C6,NONE,C6,B2,NONE,NONE,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Law & Legal Studies,Sciences & Mathematics,2,Accounting
B3,C4,A1,B3,NONE,C5,B2,NONE,B2,NONE,NONE,C5,NONE,NONE,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Health & Life Sciences,Agriculture & Environmental Science,1,Architecture
B3,C6,C6,NONE,NONE,C6,A1,C5,B2,NONE,NONE,NONE,NONE,B3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Law & Legal Studies,Education & Teaching,4,Sociology
B3,C4,NONE,C5,NONE,C5,A1,C4,NONE,NONE,NONE,C4,C6,NONE,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Agriculture & Environmental Science,Public Service & Social Science,2,Demography and Social Statistics
C6,B2,NONE,NONE,NONE,NONE,C4,C4,B2,A1,NONE,NONE,D7,B2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Education & Teaching,Business & Management,2,International Relations
C6,C4,NONE,B3,A1,NONE,C5,NONE,NONE,NONE,NONE,D7,C5,C5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Health & Life Sciences,Business & Management,5,Biological Sciences
C6,C5,NONE,C6,NONE,C6,NONE,B2,B2,B2,NONE,NONE,E8,NONE,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Agriculture & Environmental Science,Arts & Humanities,2,Statistics
A1,C4,NONE,NONE,NONE,NONE,A1,A1,C5,B2,B2,NONE,E8,NONE,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Engineering & Computing,Law & Legal Studies,1,International Relations
C4,C4,C4,B3,NONE,NONE,C6,B3,D7,NONE,NONE,B3,NONE,NONE,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Sciences & Mathematics,Law & Legal Studies,3,Architecture
A1,C4,NONE,NONE,NONE,B3,B3,C4,C4,D7,NONE,NONE,D7,NONE,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Business & Management,Engineering & Computing,2,Demography and Social Statistics
C4,C4,B3,C4,NONE,NONE,NONE,NONE,C6,NONE,NONE,C5,C4,C5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Business & Management,3,Computer Science
A1,A1,NONE,A1,NONE,B2,NONE,NONE,A1,B3,NONE,E8,C4,NONE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Arts & Humanities,Health & Life Sciences,4,Statistics
C5,B2,C4,B3,NONE,B2,NONE,NONE,NONE,C5,NONE,C5,C5,NONE,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Arts & Humanities,5,Statistics
C5,B2,D7,NONE,D7,B3,B3,NONE,E8,NONE,NONE,D7,NONE,NONE,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Business & Management,Health & Life Sciences,1,Social Work
B3,C5,C4,C5,NONE,NONE,C5,C5,A1,NONE,NONE,B3,NONE,NONE,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Business & Management,Health & Life Sciences,4,International Relations
A1,A1,NONE,B2,NONE,NONE,NONE,C4,C5,A1,NONE,NONE,B2,C4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Arts & Humanities,Agriculture & Environmental Science,2,Mass Communication
C4,B2,C4,C4,C5,B3,NONE,C4,NONE,NONE,NONE,A1,NONE,NONE,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Sciences & Mathematics,Education & Teaching,5,Physics
C4,C4,NONE,A1,B3,NONE,NONE,C5,NONE,C5,NONE,E8,E8,NONE,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Sciences & Mathematics,Public Service & Social Science,4,Biological Sciences
A1,B3,A1,C6,D7,D7,C6,NONE,NONE,NONE,NONE,NONE,NONE,B3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Arts & Humanities,Law & Legal Studies,3,Chemical Engineering
C4,C5,B3,C5,NONE,C4,D7,NONE,NONE,B3,C5,NONE,NONE,NONE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Business & Management,Arts & Humanities,2,Industrial Mathematics
B3,C5,C5,C5,NONE,NONE,B2,C6,D7,NONE,NONE,NONE,NONE,D7,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Arts & Humanities,Arts & Humanities,3,Chemical Engineering
C6,B2,B3,C5,NONE,C5,A1,C5,C4,NONE,NONE,NONE,NONE,NONE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Arts & Humanities,Arts & Humanities,2,Statistics
A1,C6,C4,NONE,NONE,NONE,C5,C4,C4,NONE,NONE,D7,C6,NONE,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Sciences & Mathematics,Education & Teaching,2,International Relations
B2,C5,NONE,NONE,C6,C4,B3,NONE,NONE,C4,NONE,NONE,C4,B3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Education & Teaching,Arts & Humanities,1,Social Work
C6,C5,NONE,NONE,NONE,F9,C4,B2,B3,C5,B2,NONE,NONE,NONE,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Agriculture & Environmental Science,Arts & Humanities,1,International Relations
B2,C6,C6,NONE,A1,A1,B2,C4,NONE,NONE,NONE,NONE,NONE,B3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Law & Legal Studies,Education & Teaching,3,Education and Economics
C4,B3,B2,C4,B2,NONE,C5,NONE,NONE,C5,NONE,C4,NONE,NONE,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Arts & Humanities,Agriculture & Environmental Science,3,Computer Engineering
C6,C4,F9,C4,NONE,B2,NONE,D7,NONE,NONE,NONE,C5,NONE,B3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Health & Life Sciences,Engineering & Computing,1,Statistics
C4,A1,NONE,C4,C5,A1,C6,C6,NONE,C4,NONE,NONE,NONE,NONE,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Arts & Humanities,Public Service & Social Science,2,Mass Communication
B3,B3,NONE,A1,A1,NONE,C4,NONE,A1,NONE,B2,NONE,NONE,C4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Law & Legal Studies,Education & Teaching,1,Education and Biology
C5,B2,NONE,NONE,NONE,B2,C5,C5,C5,NONE,B3,NONE,NONE,C4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Engineering & Computing,3,International Relations
C4,B2,C5,B3,C6,NONE,C4,NONE,C4,NONE,D7,NONE,NONE,NONE,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Engineering & Computing,4,Education and Biology
B2,B2,C4,B3,C4,NONE,NONE,NONE,C6,NONE,NONE,C5,NONE,C6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Public Service & Social Science,Public Service & Social Science,4,Electrical Engineering
B2,B3,NONE,B3,A1,D7,E8,NONE,NONE,E8,NONE,NONE,C6,NONE,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Public Service & Social Science,3,Agriculture
C6,C6,B2,NONE,E8,C4,NONE,A1,C5,NONE,NONE,B2,NONE,NONE,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Business & Management,Arts & Humanities,5,Sociology
B2,C4,NONE,C6,A1,C4,NONE,B2,C4,NONE,C4,NONE,NONE,NONE,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Engineering & Computing,Education & Teaching,1,Education and Biology
C5,C4,B3,B3,B2,B3,A1,NONE,NONE,NONE,A1,NONE,NONE,NONE,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Health & Life Sciences,Public Service & Social Science,2,Industrial Mathematics
C5,B3,B3,C6,NONE,NONE,NONE,NONE,NONE,NONE,B3,E8,B3,C4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Health & Life Sciences,Law & Legal Studies,2,Civil Engineering
A1,B3,C4,B3,B2,NONE,A1,NONE,NONE,NONE,NONE,NONE,B3,C4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Agriculture & Environmental Science,Health & Life Sciences,1,Architecture
C6,A1,A1,C4,NONE,NONE,B3,NONE,C5,NONE,NONE,C4,D7,NONE,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Agriculture & Environmental Science,Education & Teaching,1,Architecture
C4,A1,C6,B2,NONE,B2,NONE,NONE,C4,NONE,NONE,D7,C5,NONE,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Arts & Humanities,Sciences & Mathematics,3,Statistics
C5,C5,NONE,NONE,NONE,C5,C4,C6,B2,NONE,C4,NONE,C5,NONE,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Law & Legal Studies,Health & Life Sciences,2,Social Work
B3,B2,B3,C6,B3,NONE,C4,NONE,NONE,NONE,C5,NONE,C4,NONE,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Law & Legal Studies,Arts & Humanities,5,Architecture
C4,C4,NONE,NONE,NONE,F9,C4,A1,A1,NONE,NONE,NONE,B2,D7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Education & Teaching,Agriculture & Environmental Science,5,International Relations
C6,D7,NONE,NONE,F9,NONE,B3,C4,C4,A1,NONE,NONE,NONE,B3,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Business & Management,Business & Management,1,Islamic Law (Sharia)
C5,C5,NONE,NONE,NONE,NONE,C6,B3,B2,A1,C6,F9,NONE,NONE,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Public Service & Social Science,Health & Life Sciences,1,International Relations
